filename,station,channel,channel_type,is_augmented,original_channel,data_length,num_components,data_shape,p_index,s_index,p_s_interval,data_min,data_max,data_mean,data_std,data_range
GE.TOLI2.SH.gfz2013ykdd.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,10878,7877,-1.0,1.0,2.4464146599905948e-17,0.12024239604406875,2.0
GE.TNTI.SH.gfz2024ular.npz,TNTI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,8264,5263,-1.0,1.0,1.936503020305407e-16,0.10918199785834923,2.0
GE.PLAI.SL.gfz2018qgyg.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,4243,1243,-1.0,1.0,4.614243055281446e-07,0.06198373905971275,2.0
GE.SOEI.BL.gfz2013fkbz.npz,SOEI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4113,1112,-1.0,1.0,8.412676067315334e-14,0.07420900266756696,2.0
GE.FAKI.BH.gfz2009qyxl.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,8626,5624,-1.0,1.0,3.011135369786111e-06,0.07732997759980403,2.0
GE.GENI.SH.gfz2009ympf.npz,GENI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,4301,1301,-0.9642110750814072,1.0,5.050712726951275e-08,0.05635519210977214,1.9642110750814072
GE.FAKI.HL.gfz2009atqt.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,6303,3303,-1.0,1.0,-2.985224015291885e-07,0.06711016107173369,2.0
GE.UGM.BH.gfz2009rejp.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,6607,3605,-1.0,1.0,1.752066462916502e-05,0.19572281210497414,2.0
GE.PLAI.SH.gfz2024ingp.npz,PLAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,15484,12484,-1.0,1.0,9.96846386371186e-06,0.23748726319242558,2.0
GE.UGM.SH.gfz2010teou.npz,UGM,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,7811,4811,-1.0,1.0,1.2667100823691042e-06,0.11127354185164738,2.0
GE.JAGI.SH.gfz2012ybmy.npz,JAGI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,4671,1671,-1.0,1.0,-1.334344673178009e-08,0.06245404541237576,2.0
GE.TOLI2.BH.gfz2022xote.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,6191,3190,-1.0,1.0,4.192166714223626e-18,0.13456184521998718,2.0
GE.BNDI.SH.gfz2014fbzr.npz,BNDI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,5289,2289,-1.0,1.0,1.7673163200865198e-07,0.1200957012591395,2.0
GE.TNTI.BH.gfz2017tbbl.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,3444,442,-1.0,1.0,-5.522599981908871e-08,0.04017538965991339,2.0
GE.FAKI.SH.gfz2018dmis.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,5032,2031,-0.9039784647447765,1.0,-2.3587088246842145e-19,0.06334809943980291,1.9039784647447764
GE.UGM.HH.gfz2009rerx.npz,UGM,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,6676,3676,-1.0,1.0,-2.1739323470587373e-06,0.17418695396491488,2.0
GE.SANI.BL.gfz2011xxju.npz,SANI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5398,2397,-1.0,1.0,-8.373694944342803e-15,0.040412617457641895,2.0
GE.MMRI.HL.gfz2009qfbt.npz,MMRI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,6476,3476,-1.0,0.996078945240673,9.38901154227698e-07,0.1298215066852856,1.996078945240673
GE.LUWI.BH.gfz2009itjx.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8637,5636,-1.0,1.0,-5.279571460518721e-18,0.17914978093805597,2.0
GE.PLAI.SH.gfz2012qetk.npz,PLAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,7071,4070,-1.0,1.0,-6.1387934235132054e-18,0.09082829793585775,2.0
GE.GSI.BL.gfz2012uhbt.npz,GSI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4276,1275,-1.0,1.0,1.5623719763568015e-14,0.060109574755413744,2.0
GE.SAUI.SH.gfz2013aruy.npz,SAUI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,5769,2769,-1.0,1.0,-6.074290200111239e-07,0.09404631790106298,2.0
GE.TNTI.HL.gfz2009dkli.npz,TNTI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,6425,3425,-1.0,1.0,7.356077796366494e-07,0.10656315469001153,2.0
GE.FAKI.BL.gfz2009bjnh.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6603,3602,-1.0,1.0,3.9761722589387027e-16,0.048587776390471266,2.0
GE.TNTI.HH.gfz2009ayha.npz,TNTI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,9659,6659,-1.0,1.0,2.1451555788881525e-07,0.21439543874199712,2.0
GE.LHMI.BH.gfz2010ncnk.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7258,4256,-1.0,1.0,-1.090772111940444e-05,0.1404344599738779,2.0
GE.FAKI.BL.gfz2009frnu.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,8140,5139,-1.0,1.0,-2.361508522877164e-14,0.06417074461056446,2.0
GE.UGM.HL.gfz2009npjw.npz,UGM,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,5550,2550,-1.0,1.0,5.526468023159646e-08,0.06489252386240195,2.0
GE.SANI.BH.gfz2019sgac.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5765,2764,-1.0,1.0,-6.875620847756149e-18,0.09286042516308095,2.0
GE.TOLI2.SH.gfz2013kniy.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,12249,9249,-1.0,1.0,-1.5723257325253134e-06,0.13372281748320008,2.0
GE.LHMI.BL.gfz2009ljwe.npz,LHMI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7606,4605,-0.9901712326156806,1.0,5.81671299435084e-14,0.15725305379841548,1.9901712326156806
GE.TNTI.HL.gfz2009agwc.npz,TNTI,HLE_HLN_HLZ,HL,True,BH,30085,3,"(30085, 3)",3000,8357,5357,-1.0,0.9637145710000062,-2.1793077806911377e-07,0.08069743453559355,1.9637145710000063
GE.JAGI.BH.gfz2009fmdr.npz,JAGI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7305,4304,-1.0,1.0,2.2043317933945826e-18,0.3629767339424632,2.0
GE.FAKI.HL.gfz2009bfhn.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,8535,5535,-1.0,1.0,-5.432444469626207e-07,0.11147612147134665,2.0
GE.TNTI.HL.gfz2009hmmo.npz,TNTI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,5878,2878,-1.0,1.0,4.2584977091494183e-07,0.14842868348599042,2.0
GE.TOLI2.BH.gfz2014kfod.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4132,1131,-1.0,1.0,4.858878674056139e-20,0.07960377044335352,2.0
GE.TNTI.BH.gfz2009pxxj.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7922,4921,-0.8524408665959375,1.0,-3.5426760965270076e-19,0.10640460117137168,1.8524408665959375
GE.UGM.BH.gfz2013ygzo.npz,UGM,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5684,2683,-1.0,1.0,-3.660765299744574e-18,0.09238089907531186,2.0
GE.PLAI.SL.gfz2019qkjz.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,4496,1496,-1.0,1.0,1.87268328941277e-08,0.05259136351271006,2.0
GE.FAKI.HL.gfz2009ewtf.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,10975,7975,-1.0,1.0,-3.933282091214751e-06,0.12888452499698588,2.0
GE.BBJI.BH.gfz2024imhv.npz,BBJI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,27081,24081,-1.0,1.0,8.282776713680144e-16,0.2674331426929769,2.0
GE.LUWI.BH.gfz2009sbwy.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4535,1534,-1.0,0.995915756549698,-1.3069768585277588e-19,0.07196642829239941,1.995915756549698
GE.TOLI2.BH.gfz2025dlfh.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5085,2084,-1.0,1.0,-1.1473719198040161e-18,0.07422708573431024,2.0
GE.FAKI.HL.gfz2009bhxw.npz,FAKI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,6891,3891,-1.0,0.9380489216582496,1.7756182688265562e-07,0.08153579371768192,1.9380489216582495
GE.SMRI.BH.gfz2009bbud.npz,SMRI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5523,2522,-1.0,1.0,1.1120066636320885e-18,0.13239725559371834,2.0
GE.MMRI.BH.gfz2025fwkg.npz,MMRI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,12144,9142,-1.0,1.0,6.270620975269058e-07,0.16103795311047295,2.0
GE.FAKI.SH.gfz2009yode.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,5932,2931,-0.9485461686089516,1.0,2.0096691224656245e-18,0.06278080831082826,1.9485461686089516
GE.UGM.SL.gfz2013ygzo.npz,UGM,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,5684,2683,-1.0,1.0,9.431890756755586e-15,0.08249309936095031,2.0
GE.JAGI.SH.gfz2025bmwa.npz,JAGI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,8880,5879,-1.0,0.96061217085454,-1.4876779413679734e-17,0.098152954322733,1.96061217085454
GE.TNTI.BH.gfz2012yhuy.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,7569,4567,-1.0,1.0,1.3147206809887874e-05,0.196026007569828,2.0
GE.TNTI.HH.gfz2009pyad.npz,TNTI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,7692,4692,-0.91638331287749,1.0,1.007637269850812e-06,0.12516502760669934,1.9163833128774899
GE.LUWI.SH.gfz2018yfjp.npz,LUWI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,5458,2457,-1.0,1.0,2.2141725603293798e-20,0.09899182677666252,2.0
GE.SOEI.BL.gfz2013tulg.npz,SOEI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3002,8351,5349,-1.0,1.0,7.943645935075745e-06,0.09892274708099653,2.0
GE.LUWI.BH.gfz2010antw.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8756,5755,-1.0,0.966922131447715,-3.198249253809104e-20,0.119265238616476,1.966922131447715
GE.MNAI.HL.gfz2009qkfw.npz,MNAI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,5856,2856,-1.0,1.0,-2.0671135954110424e-07,0.08628266597414802,2.0
GE.JAGI.SH.gfz2012qetk.npz,JAGI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,4295,1294,-1.0,1.0,-1.0614189711078965e-18,0.048507699396485096,2.0
GE.GSI.BL.gfz2013ycvv.npz,GSI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3000,6562,3562,-1.0,1.0,1.0537626084134508e-14,0.06146535896712154,2.0
GE.FAKI.HH.gfz2009aczt.npz,FAKI,HHE_HHN_HHZ,HH,True,BH,30085,3,"(30085, 3)",3000,13138,10138,-0.9614156606284125,1.0,4.2307086376472945e-07,0.10268870875796626,1.9614156606284125
GE.TNTI.BH.gfz2012qmyd.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,8184,5182,-1.0,1.0,5.014229829937962e-07,0.2087142045069328,2.0
GE.PLAI.BL.gfz2012xqdd.npz,PLAI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7550,4549,-1.0,1.0,2.9694234747969734e-13,0.07225867051630672,2.0
GE.TNTI.BL.gfz2020iwiv.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4420,1419,-1.0,1.0,-2.465233589133561e-16,0.07534718931789408,2.0
GE.PLAI.SL.gfz2011tdlh.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,4339,1338,-0.9924698021595458,1.0,2.3520663070032263e-17,0.061166351301173004,1.9924698021595457
GE.LUWI.HL.gfz2009ayxo.npz,LUWI,HLE_HLN_HLZ,HL,True,BH,30085,3,"(30085, 3)",3000,8472,5472,-1.0,1.0,-3.9672151965729706e-07,0.044031388259179356,2.0
GE.SOEI.BH.gfz2025fwkg.npz,SOEI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,10585,7584,-1.0,1.0,5.016330945012895e-18,0.12172473512410882,2.0
GE.PLAI.BH.gfz2023qwer.npz,PLAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,8351,5351,-0.9655861312587428,1.0,-4.649762376691698e-19,0.09003310145287702,1.9655861312587428
GE.TNTI.HH.gfz2009hmmo.npz,TNTI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,5878,2878,-1.0,1.0,-9.029873132460919e-07,0.13601071759638253,2.0
GE.BNDI.BH.gfz2016mcqf.npz,BNDI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5542,2541,-1.0,1.0,-4.03471444326687e-19,0.14644071419429466,2.0
GE.SAUI.BH.gfz2009tkfn.npz,SAUI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,11709,8707,-0.9784969586009193,1.0,2.5863781449971867e-05,0.24760866438133963,1.9784969586009193
GE.JAGI.BH.gfz2011lbik.npz,JAGI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,6219,3218,-1.0,1.0,3.8232917161520856e-18,0.08692491494932318,2.0
GE.LUWI.SH.gfz2011xxju.npz,LUWI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,8322,5321,-1.0,1.0,-1.0148290901509658e-18,0.10518126981202326,2.0
GE.SANI.BH.gfz2010occd.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7025,4024,-1.0,1.0,-3.636470906374294e-19,0.06185974534297968,2.0
GE.UGM.SL.gfz2014rffr.npz,UGM,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,5986,2986,-1.0,1.0,-1.2623928355512222e-07,0.057519127563374024,2.0
GE.JAGI.BH.gfz2024wupd.npz,JAGI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,10181,7181,-0.9980901767999719,1.0,2.9817523812435646e-17,0.12793180716493116,1.998090176799972
GE.FAKI.BH.gfz2009cdlz.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7166,4165,-1.0,1.0,3.482708923018087e-20,0.05606011747828494,2.0
GE.FAKI.BL.gfz2011xxju.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3000,8776,5776,-1.0,1.0,4.10171491131176e-13,0.2681216872811668,2.0
GE.FAKI.HH.gfz2009brqi.npz,FAKI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,7068,4068,-1.0,1.0,2.8061492801063272e-08,0.05160468534978208,2.0
GE.SOEI.BH.gfz2012yeob.npz,SOEI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,9739,6738,-1.0,1.0,-8.81732717357833e-18,0.1270635780137021,2.0
GE.FAKI.BH.gfz2023dips.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,6918,3916,-1.0,1.0,8.005953267316835e-07,0.0957305820812776,2.0
GE.GSI.SH.gfz2012rato.npz,GSI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,7385,4385,-1.0,1.0,-3.416308761867441e-06,0.13107063248405623,2.0
GE.FAKI.BL.gfz2009cdlz.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7166,4165,-1.0,1.0,7.975650836742639e-15,0.054214985943842935,2.0
GE.SOEI.SH.gfz2012amyi.npz,SOEI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,10378,7377,-1.0,1.0,-8.039906585729348e-18,0.12296727801116428,2.0
GE.MNAI.BL.gfz2009pxkx.npz,MNAI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3002,6811,3809,-1.0,1.0,3.3323361731569845e-06,0.08044513674902097,2.0
GE.SANI.SH.gfz2010occd.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,7024,4024,-1.0,1.0,-4.715021557543332e-09,0.05685894608287449,2.0
GE.TNTI.BH.gfz2009dbad.npz,TNTI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,6962,3960,-1.0,1.0,4.852095219513266e-06,0.15685688989048843,2.0
GE.MNAI.SH.gfz2012emwu.npz,MNAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,3880,880,-1.0,1.0,-5.9039150223109516e-08,0.09366706908103625,2.0
GE.PLAI.BH.gfz2012xqdd.npz,PLAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,7550,4549,-1.0,1.0,-6.873775703955875e-18,0.10189193736493969,2.0
GE.SANI.BL.gfz2013ykdd.npz,SANI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,11532,8531,-1.0,1.0,1.1842182113996308e-15,0.09050858575191634,2.0
GE.FAKI.BL.gfz2009bfhn.npz,FAKI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3002,8537,5535,-1.0,1.0,1.3733457355186159e-05,0.21148581065775365,2.0
GE.JAGI.BL.gfz2009ruvn.npz,JAGI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,7304,4303,-1.0,1.0,1.539765120753855e-15,0.12409843058454591,2.0
GE.SANI.BH.gfz2010dkpo.npz,SANI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,8257,5256,-1.0,0.9391178840793766,6.494906176966181e-18,0.0913015226668346,1.9391178840793766
GE.FAKI.BH.gfz2009bfhn.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,8537,5535,-0.9799129195897818,1.0,-6.569264046431393e-05,0.3401039695258271,1.9799129195897818
GE.FAKI.SH.gfz2020xost.npz,FAKI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,6754,3753,-1.0,1.0,-1.6014618090515664e-17,0.09838701013641633,2.0
GE.GSI.BL.gfz2021jpkx.npz,GSI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,4984,1983,-0.9332577425938917,1.0,1.391442006272924e-15,0.0759034212889987,1.9332577425938917
GE.GSI.BH.gfz2009dvue.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,3933,932,-1.0,0.9953481463567029,4.686665252697187e-19,0.06371753802467636,1.9953481463567029
GE.UGM.SL.gfz2011yfab.npz,UGM,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3001,6670,3669,-0.8750917803366779,1.0,1.768733935313383e-14,0.0871277175152558,1.8750917803366778
GE.LUWI.BL.gfz2014gzsh.npz,LUWI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,10581,7580,-1.0,1.0,-2.130063525337668e-15,0.0998616646572062,2.0
GE.SOEI.SH.gfz2025fwkg.npz,SOEI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,10585,7584,-1.0,1.0,-7.135786123594851e-18,0.12005321822037018,2.0
GE.TNTI.BL.gfz2009ayha.npz,TNTI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3000,9659,6659,-1.0,1.0,5.5339631583967776e-14,0.1967957361888091,2.0
GE.FAKI.BH.gfz2009ayty.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3000,6316,3316,-0.9726867158810097,1.0,9.10270941468745e-19,0.11614746690611587,1.9726867158810097
GE.PLAI.SL.gfz2012azkx.npz,PLAI,SLE_SLN_SLZ,SL,True,BHZ,30085,3,"(30085, 3)",3000,4447,1447,-0.9830700779577535,1.0,-2.09480018755823e-08,0.0410111653373265,1.9830700779577535
GE.LUWI.BH.gfz2017ukwz.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4249,1248,-1.0,1.0,2.7369633037404834e-19,0.06035718767534006,2.0
GE.TNTI.HL.gfz2009pxxj.npz,TNTI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,7921,4921,-1.0,1.0,-1.3083654418029232e-07,0.11404019388482904,2.0
GE.JAGI.SH.gfz2025bckw.npz,JAGI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,6921,3921,-1.0,1.0,3.0424062298109985e-07,0.11835525528684317,2.0
GE.LHMI.BH.gfz2016xzgq.npz,LHMI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4119,1118,-1.0,1.0,5.443174210809725e-20,0.06615089095607432,2.0
GE.TOLI2.SH.gfz2024ruak.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,10478,7478,-1.0,1.0,3.5952361246421795e-07,0.14570636117227445,2.0
GE.MNAI.SH.gfz2025hvpc.npz,MNAI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,9137,6136,-1.0,1.0,-1.0480416785559065e-18,0.10229369558705395,2.0
GE.MMRI.BL.gfz2019hinv.npz,MMRI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,5213,2212,-1.0,1.0,-7.862649771316313e-17,0.08366291244324543,2.0
GE.JAGI.BH.gfz2012rjhn.npz,JAGI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5778,2777,-1.0,1.0,1.2034181627373536e-18,0.08110709022903662,2.0
GE.FAKI.BH.gfz2009bmox.npz,FAKI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,9003,6002,-1.0,1.0,2.0547521359856645e-17,0.22648216334051907,2.0
GE.FAKI.HH.gfz2009ewtf.npz,FAKI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,10975,7975,-1.0,1.0,5.682761387563073e-06,0.2047869154456585,2.0
GE.SMRI.BL.gfz2009inbh.npz,SMRI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,6353,3352,-1.0,0.9769991721147577,1.4035593116284997e-13,0.10431832852318855,1.9769991721147577
GE.LUWI.BL.gfz2012xqdd.npz,LUWI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3001,9250,6249,-1.0,1.0,1.9403740827945483e-13,0.13175710575059296,2.0
GE.BKNI.HL.gfz2009sjju.npz,BKNI,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,4590,1590,-1.0,1.0,1.1138549323698867e-08,0.07190342589060512,2.0
GE.GSI.BH.gfz2013cxen.npz,GSI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,5902,2901,-1.0,1.0,-6.85409417008628e-18,0.07387001036028604,2.0
GE.UGM.HH.gfz2009bbud.npz,UGM,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,5426,2426,-1.0,1.0,1.72825726770432e-07,0.0767253495933315,2.0
GE.MMRI.HH.gfz2009efga.npz,MMRI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,9774,6774,-1.0,0.960296596563297,1.2725847621124793e-06,0.19440279290313114,1.960296596563297
GE.SOEI.BL.gfz2013nhsx.npz,SOEI,BLE_BLN_BLZ,BL,True,BHZ,30085,3,"(30085, 3)",3002,9574,6572,-1.0,1.0,-4.901116921410317e-06,0.11952031923855491,2.0
GE.FAKI.HH.gfz2009frnu.npz,FAKI,HHE_HHN_HHZ,HH,True,BHZ,30085,3,"(30085, 3)",3000,8139,5139,-1.0,1.0,8.446348159532447e-07,0.06790479272343022,2.0
GE.BNDI.SH.gfz2010abkc.npz,BNDI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,6065,3065,-0.9283415023740991,1.0,2.171880866803423e-06,0.12015022263723998,1.928341502374099
GE.UGM.HL.gfz2009pvvt.npz,UGM,HLE_HLN_HLZ,HL,True,BHZ,30085,3,"(30085, 3)",3000,5522,2522,-0.9126560331937351,1.0,1.2199080003185983e-07,0.06995364250110468,1.912656033193735
GE.LUWI.BH.gfz2010cret.npz,LUWI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3002,4751,1749,-1.0,1.0,-1.1934554521687612e-07,0.060948389112399956,2.0
GE.TOLI2.BH.gfz2025bymb.npz,TOLI2,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4214,1213,-0.895066062487114,1.0,2.4909441303705524e-20,0.06332597913824546,1.895066062487114
GE.SOEI.SH.gfz2012yeob.npz,SOEI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,9739,6738,-1.0,1.0,2.8931854788303898e-18,0.11990953075490587,2.0
GE.MMRI.SH.gfz2025dcky.npz,MMRI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,10978,7978,-0.9587469607945353,1.0,1.7541884782517208e-06,0.13939128498341102,1.9587469607945351
GE.PLAI.BH.gfz2020wfqn.npz,PLAI,BHE_BHN_BHZ,BH,False,nan,30085,3,"(30085, 3)",3001,4126,1125,-1.0,1.0,1.0540383959067985e-19,0.04760187976244048,2.0
GE.SANI.SH.gfz2010dkpo.npz,SANI,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3000,8256,5256,-1.0,1.0,2.0055140689266133e-06,0.09817790308887511,2.0
GE.TOLI2.SH.gfz2013fqap.npz,TOLI2,SHE_SHN_SHZ,SH,True,BHZ,30085,3,"(30085, 3)",3001,7378,4377,-1.0,1.0,-2.3657203711252573e-17,0.1017660352672178,2.0
